#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:30774996	(2019) MEK5ERK5 activation regulates colon cancer stem-like cell properties.	5	38	1.39	0.43	0.0306	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000297991,9606.ENSP00000368632,9606.ENSP00000498246	NANOG,POU5F1,AQP3,GATA3,ABCG2
PMID:31844733	(2019) Mesenchymal stem cell-based bone tissue engineering for veterinary practice.	5	38	1.39	0.43	0.0306	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000376197,9606.ENSP00000378517	NANOG,POU5F1,ANPEP,TFRC,SPP1
PMID:29367672	(2018) Parallel derivation of isogenic human primed and naive induced pluripotent stem cells.	5	38	1.39	0.43	0.0306	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000359415,9606.ENSP00000442788	NANOG,POU5F1,GATA2,KHDC1L,TET2
PMID:30060511	(2018) Revisiting the Advances in Isolation, Characterization and Secretome of Adipose-Derived StromalStem Cells.	7	111	1.07	0.41	0.0306	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000378517,9606.ENSP00000451040,9606.ENSP00000498246	FGF4,NANOG,POU5F1,GATA2,SPP1,PGF,ABCG2
PMID:24780093	(2014) Maintenance of the enteric stem cell niche by bacterial lipopolysaccharides? Evidence and perspectives.	5	38	1.39	0.43	0.0306	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000311997	FGF4,NANOG,POU5F1,ANPEP,NEFH
PMID:25420155	(2014) Hypoxia-controlled EphA3 marks a human endometrium-derived multipotent mesenchymal stromal cell that supports vascular growth.	5	38	1.39	0.43	0.0306	9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000357392	NANOG,APOE,POU5F1,ANPEP,EFNA1
PMID:23706735	(2013) Induction of pluripotency in mouse somatic cells with lineage specifiers.	5	38	1.39	0.43	0.0306	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000389870,9606.ENSP00000442788	NANOG,POU5F1,GATA3,DLX3,TET2
PMID:23271906	(2012) Minimally invasive cell-seeded biomaterial systems for injectableepicardial implantation in ischemic heart disease.	5	38	1.39	0.43	0.0306	9606.ENSP00000168712,9606.ENSP00000264187,9606.ENSP00000341170,9606.ENSP00000436607,9606.ENSP00000451040	FGF4,NID1,PTN,ADM,PGF
PMID:37152286	(2023) Ferroptosis-associated circular RNAs: Opportunities and challenges in the diagnosis and treatment of cancer.	6	71	1.2	0.42	0.0321	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000276603,9606.ENSP00000362817,9606.ENSP00000376197,9606.ENSP00000477796	HMOX1,FTH1,TERF1,FABP3,TFRC,GCH1
PMID:34367480	(2021) Stem cell therapy: A paradigm shift in breast cancer treatment.	6	71	1.2	0.42	0.0321	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000378517,9606.ENSP00000498246	FGF4,NANOG,POU5F1,TDGF1,SPP1,ABCG2
PMID:31391109	(2019) Establishment of human trophoblast stem cells from human induced pluripotent stem cell-derived cystic cells under micromesh culture.	6	71	1.2	0.42	0.0321	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000268053,9606.ENSP00000368632,9606.ENSP00000389870	FGF4,NANOG,POU5F1,CYP11A1,GATA3,DLX3
PMID:37791060	(2023) Ferroptosis: A potential target of macrophages in plaque vulnerability.	4	16	1.67	0.43	0.0322	9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000477796	APOE,FTH1,TFRC,GCH1
PMID:35163276	(2022) Investigating the Molecular Mechanisms of Renal Hepcidin Induction and Protection upon Hemoglobin-Induced Acute Kidney Injury.	4	16	1.67	0.43	0.0322	9606.ENSP00000216117,9606.ENSP00000376197,9606.ENSP00000487363,9606.ENSP00000496870	HMOX1,TFRC,HAVCR1,LRP2
PMID:35255977	(2022) Genetic correction of concurrent alpha- and beta-thalassemia patient-derived pluripotent stem cells by the CRISPR-Cas9 technology.	4	16	1.67	0.43	0.0322	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000376197,9606.ENSP00000444408	NANOG,POU5F1,TFRC,SLC1A5
PMID:35273963	(2022) Trophoblast Differentiation Affects Crucial Nutritive Functions of Placental Membrane Transporters.	5	39	1.38	0.43	0.0322	9606.ENSP00000320378,9606.ENSP00000376197,9606.ENSP00000380666,9606.ENSP00000449756,9606.ENSP00000498246	SLC7A8,TFRC,SLC7A7,SLC38A1,ABCG2
PMID:35619718	(2022) Ferroptosis: A Critical Moderator in the Life Cycle of Immune Cells.	5	39	1.38	0.43	0.0322	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000477796,9606.ENSP00000484644	HMOX1,FTH1,TFRC,GCH1,CHAC1
PMID:35859724	(2022) Identification and Validation of a Potential Stemness-Associated Biomarker in Hepatocellular Carcinoma.	4	16	1.67	0.43	0.0322	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276603,9606.ENSP00000300093	NANOG,POU5F1,TERF1,PLK1
PMID:36660733	(2022) Development and validation of a prognostic model and gene co-expression networks for breast carcinoma based on scRNA-seq and bulk-seq data.	5	39	1.38	0.43	0.0322	9606.ENSP00000348838,9606.ENSP00000355124,9606.ENSP00000364683,9606.ENSP00000409544,9606.ENSP00000449404	UBE2C,KRT19,BAMBI,CLDN4,KRT8
PMID:36824374	(2022) Neural progenitor cell-derived extracellular matrix as a new platform for neural differentiation of human induced pluripotent stem cells.	5	39	1.38	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000264187,9606.ENSP00000378517	FGF4,NANOG,POU5F1,NID1,SPP1
PMID:33230326	(2021) Cellular extrusion bioprinting improves kidney organoid reproducibility and conformation.	5	39	1.38	0.43	0.0322	9606.ENSP00000362817,9606.ENSP00000367817,9606.ENSP00000368632,9606.ENSP00000487363,9606.ENSP00000496870	FABP3,PODXL,GATA3,HAVCR1,LRP2
PMID:33377456	(2021) Efficacy of Gene Modification in Placenta-Derived Mesenchymal Stem Cells Based on Nonviral Electroporation.	4	16	1.67	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060	FGF4,NANOG,POU5F1,ANPEP
PMID:33596919	(2021) Chronic intermittent hypoxia promoted lung cancer stem cell-like properties via enhancing Bach1 expression.	4	16	1.67	0.43	0.0322	9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000498246	HMOX1,NANOG,POU5F1,ABCG2
PMID:32393788	(2020) Synergistic effect of fasting-mimicking diet and vitamin C against KRAS mutated cancers.	4	16	1.67	0.43	0.0322	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000276603,9606.ENSP00000376197	HMOX1,FTH1,TERF1,TFRC
PMID:33033579	(2020) Joint learning of multiple gene networks from single-cell gene expression data.	4	16	1.67	0.43	0.0322	9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000374309	GCM1,POU5F1,TDGF1,LAMA1
PMID:30635215	(2019) Derivation of Haploid Trophoblast Stem Cells via Conversion In Vitro.	4	16	1.67	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915	FGF4,NANOG,GCM1,POU5F1
PMID:31632466	(2019) High-CLDN4 ESCC cells harbor stem-like properties and indicate for poor concurrent chemoradiation therapy response in esophageal squamous cell carcinoma.	4	16	1.67	0.43	0.0322	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000409544,9606.ENSP00000498246	NANOG,POU5F1,CLDN4,ABCG2
PMID:31801883	(2019) Targeting cellular heterogeneity with CXCR2 blockade for the treatment of therapy-resistant prostate cancer.	5	39	1.38	0.43	0.0322	9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000348838,9606.ENSP00000360269,9606.ENSP00000449404	POU5F1,GATA2,UBE2C,TACSTD2,KRT8
PMID:28410618	(2017) Liquid biopsy: a step forward towards precision medicine in urologic malignancies.	5	39	1.38	0.43	0.0322	9606.ENSP00000252486,9606.ENSP00000268053,9606.ENSP00000276914,9606.ENSP00000348838,9606.ENSP00000360269	APOE,CYP11A1,PLIN2,UBE2C,TACSTD2
PMID:28819584	(2017) The Recent Advances on Liver Cancer Stem Cells: Biomarkers, Separation, and Therapy.	5	39	1.38	0.43	0.0322	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000498246	NANOG,POU5F1,ANPEP,KRT19,ABCG2
PMID:27091952	(2016) Iron alters valvular interstitial cell function and is associated with calcification in aortic stenosis.	4	16	1.67	0.43	0.0322	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000378517	HMOX1,FTH1,TFRC,SPP1
PMID:27586544	(2016) Cripto is essential to capture mouse epiblast stem cell and human embryonic stem cell pluripotency.	5	39	1.38	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000368632	FGF4,NANOG,POU5F1,TDGF1,GATA3
PMID:26185996	(2015) Different Effects of BORISCTCFL on Stemness Gene Expression, Sphere Formation and Cell Survival in Epithelial Cancer Stem Cells.	5	39	1.38	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000498246	FGF4,NANOG,POU5F1,KRT19,ABCG2
PMID:26540406	(2015) X chromosome reactivation in reprogramming and in development.	4	16	1.67	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000442788	FGF4,NANOG,POU5F1,TET2
PMID:25001089	(2014) Comparison of five different RNA sources to examine the lactating bovine mammary gland transcriptome using RNA-Sequencing.	4	16	1.67	0.43	0.0322	9606.ENSP00000216117,9606.ENSP00000276914,9606.ENSP00000378517,9606.ENSP00000449404	HMOX1,PLIN2,SPP1,KRT8
PMID:25093114	(2014) Analysis of the placental tissue transcriptome of normal and preeclampsia complicated pregnancies.	5	39	1.38	0.43	0.0322	9606.ENSP00000252486,9606.ENSP00000276914,9606.ENSP00000355124,9606.ENSP00000409555,9606.ENSP00000428924	APOE,PLIN2,KRT19,HERPUD1,LYN
PMID:24077125	(2013) Isolation and characterization of squamous cell carcinoma-derived stem-like cells: role in tumor formation.	4	16	1.67	0.43	0.0322	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000297258,9606.ENSP00000376197	NANOG,POU5F1,FABP5,TFRC
PMID:22292891	(2012) Novel developmental biology-based protocol of embryonic stem cell differentiation to morphologically sound and functional yet immature hepatocytes.	4	16	1.67	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000449404	FGF4,NANOG,POU5F1,KRT8
PMID:24303336	(2012) Embryonic Stem Cells: A Perfect Tool for Studying Mammalian Transcriptional Enhancers.	4	16	1.67	0.43	0.0322	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000392028,9606.ENSP00000442788	NANOG,POU5F1,CHD7,TET2
PMID:21231803	(2011) Human chorion-derived stem cells: changes in stem cell properties during serial passage.	4	16	1.67	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000498246	FGF4,NANOG,POU5F1,ABCG2
PMID:21952072	(2011) Generation of tumor-initiating cells by exogenous delivery of OCT4 transcription factor.	5	39	1.38	0.43	0.0322	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000368632,9606.ENSP00000449404	NANOG,POU5F1,KRT19,GATA3,KRT8
PMID:16895598	(2006) Distinct differentiation characteristics of individual human embryonic stem cell lines.	4	16	1.67	0.43	0.0322	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124	FGF4,NANOG,POU5F1,KRT19
PMID:36251998	(2022) Deterministic programming of human pluripotent stem cells into microglia facilitates studying their role in health and disease.	6	72	1.19	0.42	0.0326	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000409544	FGF4,NANOG,APOE,POU5F1,KRT19,CLDN4
PMID:30053898	(2018) Biphasic modulation of insulin signaling enables highly efficient hematopoietic differentiation from human pluripotent stem cells.	6	72	1.19	0.42	0.0326	9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000345681,9606.ENSP00000368632	NANOG,APOE,POU5F1,ANPEP,GATA2,GATA3
PMID:37190037	(2023) Molecular Mechanisms of Ferroptosis and Updates of Ferroptosis Studies in Cancers and Leukemia.	6	73	1.19	0.41	0.0350	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000368572,9606.ENSP00000376197,9606.ENSP00000444408,9606.ENSP00000477796	HMOX1,FTH1,SAT1,TFRC,SLC1A5,GCH1
PMID:35024391	(2022) Data on plasma tumour and metabolism related proteins potential in differentiation of HFpEF-PH from PAH and in prognosis of left heart failure patients with pulmonary hypertension.	6	73	1.19	0.41	0.0350	9606.ENSP00000168712,9606.ENSP00000291568,9606.ENSP00000300060,9606.ENSP00000319730,9606.ENSP00000367817,9606.ENSP00000376197	FGF4,CSTB,ANPEP,PRSS8,PODXL,TFRC
PMID:35153792	(2022) The Emerging Role of Ferroptosis in Cardiovascular Diseases.	6	73	1.19	0.41	0.0350	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000403683,9606.ENSP00000477796	HMOX1,APOE,FTH1,TFRC,NABP1,GCH1
PMID:35578312	(2022) Epigenetic therapy targeting bone marrow mesenchymal stem cells for age-related bone diseases.	6	73	1.19	0.41	0.0350	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000244537,9606.ENSP00000259915,9606.ENSP00000378517,9606.ENSP00000442788	FGF4,NANOG,H4C6,POU5F1,SPP1,TET2
PMID:36139417	(2022) Ferroptosis: The Potential Target in Heart Failure with Preserved Ejection Fraction.	5	40	1.37	0.42	0.0350	9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000444408,9606.ENSP00000449756	FTH1,TFRC,SPP1,SLC1A5,SLC38A1
PMID:33898197	(2021) Colorectal Cancer Stem Cell States Uncovered by Simultaneous Single-Cell Analysis of Transcriptome and Telomeres.	6	73	1.19	0.41	0.0350	9606.ENSP00000276603,9606.ENSP00000355124,9606.ENSP00000364683,9606.ENSP00000409544,9606.ENSP00000435233,9606.ENSP00000449404	TERF1,KRT19,BAMBI,CLDN4,TEAD1,KRT8
PMID:34368260	(2021) The Link Between Ferroptosis and Cardiovascular Diseases: A Novel Target for Treatment.	5	40	1.37	0.42	0.0350	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000316905,9606.ENSP00000376197	HMOX1,APOE,FTH1,SFXN1,TFRC
PMID:32670883	(2020) Metabolic Adaptations in Cancer Stem Cells.	6	73	1.19	0.41	0.0350	9606.ENSP00000075120,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000376197,9606.ENSP00000444408,9606.ENSP00000498246	SLC2A3,NANOG,POU5F1,TFRC,SLC1A5,ABCG2
PMID:33378329	(2020) Single-cell RNA-seq analysis of mouse preimplantation embryos by third-generation sequencing.	5	40	1.37	0.42	0.0350	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000374309	FGF4,NANOG,POU5F1,GATA3,LAMA1
PMID:30903001	(2019) Altered serotonergic circuitry in SSRI-resistant major depressive disorder patient-derived neurons.	5	40	1.37	0.42	0.0350	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000477796	FGF4,NANOG,TDGF1,GATA2,GCH1
PMID:28928129	(2017) New Advances and Challenges of Targeting Cancer Stem Cells.	6	73	1.19	0.41	0.0350	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000297258,9606.ENSP00000356030,9606.ENSP00000442788	NANOG,POU5F1,TDGF1,FABP5,CD55,TET2
PMID:27470442	(2016) Dynamic transcription factor activity networks in response to independently altered mechanical and adhesive microenvironmental cues.	5	40	1.37	0.42	0.0350	9606.ENSP00000264187,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000376197,9606.ENSP00000378517	NID1,GATA2,GATA3,TFRC,SPP1
PMID:25848763	(2015) Multi-lineage differentiation of human umbilical cord Whartons Jelly Mesenchymal Stromal Cells mediates changes in the expression profile of stemness markers.	5	40	1.37	0.42	0.0350	9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000300060,9606.ENSP00000356030,9606.ENSP00000378517	NANOG,APOE,ANPEP,CD55,SPP1
PMID:23922661	(2013) Genome-wide identification of molecular pathways and biomarkers in response to arsenic exposure in zebrafish liver.	6	73	1.19	0.41	0.0350	9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000297991,9606.ENSP00000300060,9606.ENSP00000409555,9606.ENSP00000449404	APOE,FTH1,AQP3,ANPEP,HERPUD1,KRT8
PMID:22051107	(2012) BMP4 signaling directs primitive endoderm-derived XEN cells to an extraembryonic visceral endoderm identity.	6	73	1.19	0.41	0.0350	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000264187,9606.ENSP00000374309,9606.ENSP00000496870	FGF4,NANOG,APOE,NID1,LAMA1,LRP2
PMID:20033790	(2010) BMP4 induction of trophoblast from mouse embryonic stem cells in defined culture conditions on laminin.	5	40	1.37	0.42	0.0350	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000368632,9606.ENSP00000389870	FGF4,NANOG,GCM1,GATA3,DLX3
PMID:37048123	(2023) Ferroptosis Regulated by Hypoxia in Cells.	7	116	1.05	0.4	0.0360	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000362817,9606.ENSP00000368572,9606.ENSP00000376197,9606.ENSP00000477796,9606.ENSP00000484644	HMOX1,FTH1,FABP3,SAT1,TFRC,GCH1,CHAC1
PMID:34685602	(2021) Proteomic Analysis of Exosomes during Cardiogenic Differentiation of Human Pluripotent Stem Cells.	7	116	1.05	0.4	0.0360	9606.ENSP00000075120,9606.ENSP00000229307,9606.ENSP00000244537,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000346550,9606.ENSP00000367817	SLC2A3,NANOG,H4C6,APOE,POU5F1,ANXA6,PODXL
PMID:36775869	(2023) Expanded Potential Stem Cells from Human Embryos Have an Open Chromatin Configuration with Enhanced Trophoblast Differentiation Ability.	6	74	1.18	0.4	0.0362	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000435233,9606.ENSP00000449404	NANOG,POU5F1,GATA2,GATA3,TEAD1,KRT8
PMID:37380755	(2023) Induction of glioblastoma cell ferroptosis using combined treatment with chloramphenicol and 2-deoxy-D-glucose.	4	17	1.64	0.42	0.0362	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000484644	HMOX1,FTH1,TFRC,CHAC1
PMID:37550574	(2023) Dynamic matrices with DNA-encoded viscoelasticity for cell and organoid culture.	4	17	1.64	0.42	0.0362	9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000367817,9606.ENSP00000368632	GCM1,POU5F1,PODXL,GATA3
PMID:37675124	(2023) The aging kidney is characterized by tubuloinflammaging, a phenotype associated with MHC-II gene expression.	4	17	1.64	0.42	0.0362	9606.ENSP00000355124,9606.ENSP00000449404,9606.ENSP00000487363,9606.ENSP00000496870	KRT19,KRT8,HAVCR1,LRP2
PMID:37905685	(2023) The potential role of ferroptosis in the physiopathology of deep tissue injuries.	4	17	1.64	0.42	0.0362	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000477796	HMOX1,FTH1,TFRC,GCH1
PMID:35281933	(2022) Ca(2+)-Permeable ChannelsCa(2+) Signaling in the Regulation of Ileal Na(+)Gln Co-Transport in Mice.	4	17	1.64	0.42	0.0362	9606.ENSP00000305302,9606.ENSP00000380666,9606.ENSP00000444408,9606.ENSP00000449756	SLC6A19,SLC7A7,SLC1A5,SLC38A1
PMID:35979652	(2022) Using high throughput screens to predict miscarriages with placental stem cells and long-term stress effects with embryonic stem cells.	4	17	1.64	0.42	0.0362	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000442788	FGF4,NANOG,POU5F1,TET2
PMID:34066930	(2021) YY2 in Mouse Preimplantation Embryos and in Embryonic Stem Cells.	4	17	1.64	0.42	0.0362	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000442788	NANOG,POU5F1,TDGF1,TET2
PMID:35111170	(2021) Editorial: Amino Acid Transport and Metabolism During Homeostasis and Inflammation.	4	17	1.64	0.42	0.0362	9606.ENSP00000004531,9606.ENSP00000380666,9606.ENSP00000444408,9606.ENSP00000449756	SLC7A2,SLC7A7,SLC1A5,SLC38A1
PMID:32169803	(2020) Machine Learning of Single-Cell Transcriptome Highly Identifies mRNA Signature by Comparing F-Score Selection with DGE Analysis.	4	17	1.64	0.42	0.0362	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000341170,9606.ENSP00000435534	NANOG,POU5F1,PTN,CCKBR
PMID:32569156	(2020) Gout inheritance in an extended Chinese family analyzed by whole-exome sequencing: A case-report.	4	17	1.64	0.42	0.0362	9606.ENSP00000075120,9606.ENSP00000252486,9606.ENSP00000496870,9606.ENSP00000498246	SLC2A3,APOE,LRP2,ABCG2
PMID:32629871	(2020) NRF2 Knockdown Resensitizes 5-Fluorouracil-Resistant Pancreatic Cancer Cells by Suppressing HO-1 and ABCG2 Expression.	4	17	1.64	0.42	0.0362	9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000498246	HMOX1,NANOG,POU5F1,ABCG2
PMID:33708358	(2020) Tumour extracellular vesicle-derived Complement Factor H promotes tumorigenesis and metastasis by inhibiting complement-dependent cytotoxicity of tumour cells.	4	17	1.64	0.42	0.0362	9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000356030	NANOG,APOE,POU5F1,CD55
